time,ecu,signal,value,fault
2026-03-17T16:56:58.726307,0x300,accel_pedal,31.69,OK
2026-03-17T16:56:58.740921,0x100,wheel_speed,61.79,OK
2026-03-17T16:56:58.740964,0x200,brake_pressure,0.8,OK
2026-03-17T16:56:58.740975,0x300,accel_pedal,32.0,OK
2026-03-17T16:56:58.752780,0x100,wheel_speed,62.29,OK
2026-03-17T16:56:58.752818,0x200,brake_pressure,-1.65,OUT_OF_RANGE
2026-03-17T16:56:58.753485,0x300,accel_pedal,31.71,OK
2026-03-17T16:56:58.764322,0x100,wheel_speed,57.4,OK
2026-03-17T16:56:58.764357,0x200,brake_pressure,0.28,OK
2026-03-17T16:56:58.764422,0x300,accel_pedal,31.86,OK
2026-03-17T16:56:58.777054,0x100,wheel_speed,60.74,OK
2026-03-17T16:56:58.777091,0x200,brake_pressure,-1.71,OUT_OF_RANGE
2026-03-17T16:56:58.777162,0x300,accel_pedal,27.82,OK
2026-03-17T16:56:58.789842,0x100,wheel_speed,59.39,OK
2026-03-17T16:56:58.789883,0x200,brake_pressure,0.0,OK
2026-03-17T16:56:58.789891,0x300,accel_pedal,28.28,OK
2026-03-17T16:56:58.801482,0x100,wheel_speed,63.93,OK
2026-03-17T16:56:58.801543,0x200,brake_pressure,1.84,OK
2026-03-17T16:56:58.801563,0x300,accel_pedal,30.95,OK
2026-03-17T16:56:58.814335,0x100,wheel_speed,58.51,OK
2026-03-17T16:56:58.814393,0x200,brake_pressure,1.15,OK
2026-03-17T16:56:58.814414,0x300,accel_pedal,27.92,OK
2026-03-17T16:56:58.827117,0x100,wheel_speed,63.73,OK
2026-03-17T16:56:58.827164,0x200,brake_pressure,-1.22,OUT_OF_RANGE
2026-03-17T16:56:58.827300,0x300,accel_pedal,30.26,OK
2026-03-17T16:56:58.839656,0x100,wheel_speed,57.99,OK
2026-03-17T16:56:58.839714,0x200,brake_pressure,1.08,OK
2026-03-17T16:56:58.839738,0x300,accel_pedal,31.66,OK
2026-03-17T16:56:58.852331,0x100,wheel_speed,62.52,OK
2026-03-17T16:56:58.852377,0x200,brake_pressure,0.11,OK
2026-03-17T16:56:58.852399,0x300,accel_pedal,30.78,OK
2026-03-17T16:56:58.864256,0x100,wheel_speed,59.43,OK
2026-03-17T16:56:58.864311,0x200,brake_pressure,1.94,OK
2026-03-17T16:56:58.864324,0x300,accel_pedal,29.95,OK
2026-03-17T16:56:58.877023,0x100,wheel_speed,55.58,OK
2026-03-17T16:56:58.877070,0x200,brake_pressure,-0.24,OUT_OF_RANGE
2026-03-17T16:56:58.877170,0x300,accel_pedal,27.14,OK
2026-03-17T16:56:58.889748,0x100,wheel_speed,62.81,OK
2026-03-17T16:56:58.889784,0x200,brake_pressure,-1.88,OUT_OF_RANGE
2026-03-17T16:56:58.889852,0x300,accel_pedal,32.33,OK
2026-03-17T16:56:58.902317,0x100,wheel_speed,62.5,OK
2026-03-17T16:56:58.902363,0x200,brake_pressure,-1.82,OUT_OF_RANGE
2026-03-17T16:56:58.902441,0x300,accel_pedal,30.86,OK
2026-03-17T16:56:58.915036,0x100,wheel_speed,55.27,OK
2026-03-17T16:56:58.915074,0x200,brake_pressure,1.13,OK
2026-03-17T16:56:58.915083,0x300,accel_pedal,29.01,OK
2026-03-17T16:56:58.926119,0x100,wheel_speed,59.46,OK
2026-03-17T16:56:58.926185,0x200,brake_pressure,0.54,OK
2026-03-17T16:56:58.926211,0x300,accel_pedal,30.38,OK
2026-03-17T16:56:58.938934,0x100,wheel_speed,63.32,OK
2026-03-17T16:56:58.938982,0x200,brake_pressure,0.09,OK
2026-03-17T16:56:58.938992,0x300,accel_pedal,29.1,OK
2026-03-17T16:56:58.951659,0x100,wheel_speed,57.13,OK
2026-03-17T16:56:58.951705,0x200,brake_pressure,-0.23,OUT_OF_RANGE
2026-03-17T16:56:58.951815,0x300,accel_pedal,29.38,OK
2026-03-17T16:56:58.964506,0x100,wheel_speed,60.35,OK
2026-03-17T16:56:58.964559,0x200,brake_pressure,0.42,OK
2026-03-17T16:56:58.964581,0x300,accel_pedal,32.47,OK
2026-03-17T16:56:58.977358,0x100,wheel_speed,61.57,OK
2026-03-17T16:56:58.977415,0x200,brake_pressure,-1.38,OUT_OF_RANGE
2026-03-17T16:56:58.977560,0x300,accel_pedal,28.17,OK
2026-03-17T16:56:58.990165,0x100,wheel_speed,56.2,OK
2026-03-17T16:56:58.990214,0x200,brake_pressure,-1.37,OUT_OF_RANGE
2026-03-17T16:56:58.990315,0x300,accel_pedal,27.49,OK
2026-03-17T16:56:59.003138,0x100,wheel_speed,63.3,OK
2026-03-17T16:56:59.003187,0x200,brake_pressure,0.14,OK
2026-03-17T16:56:59.003200,0x300,accel_pedal,32.57,OK
2026-03-17T16:56:59.014434,0x100,wheel_speed,62.39,OK
2026-03-17T16:56:59.014472,0x200,brake_pressure,-0.85,OUT_OF_RANGE
2026-03-17T16:56:59.014541,0x300,accel_pedal,32.74,OK
2026-03-17T16:56:59.026829,0x100,wheel_speed,58.92,OK
2026-03-17T16:56:59.026937,0x200,brake_pressure,1.75,OK
2026-03-17T16:56:59.026964,0x300,accel_pedal,30.3,OK
2026-03-17T16:56:59.038047,0x100,wheel_speed,60.95,OK
2026-03-17T16:56:59.038094,0x200,brake_pressure,1.69,OK
2026-03-17T16:56:59.038107,0x300,accel_pedal,28.53,OK
2026-03-17T16:56:59.050833,0x100,wheel_speed,56.61,OK
2026-03-17T16:56:59.050882,0x200,brake_pressure,0.69,OK
2026-03-17T16:56:59.050903,0x300,accel_pedal,31.56,OK
2026-03-17T16:56:59.063495,0x100,wheel_speed,56.46,OK
2026-03-17T16:56:59.063523,0x200,brake_pressure,-0.08,OUT_OF_RANGE
2026-03-17T16:56:59.063597,0x300,accel_pedal,32.55,OK
2026-03-17T16:56:59.075611,0x100,wheel_speed,57.45,OK
2026-03-17T16:56:59.075664,0x200,brake_pressure,0.41,OK
2026-03-17T16:56:59.075686,0x300,accel_pedal,30.44,OK
2026-03-17T16:56:59.088384,0x100,wheel_speed,58.06,OK
2026-03-17T16:56:59.088427,0x200,brake_pressure,1.36,OK
2026-03-17T16:56:59.088446,0x300,accel_pedal,31.77,OK
2026-03-17T16:56:59.101111,0x100,wheel_speed,59.68,OK
2026-03-17T16:56:59.101155,0x200,brake_pressure,-1.24,OUT_OF_RANGE
2026-03-17T16:56:59.101297,0x300,accel_pedal,32.27,OK
2026-03-17T16:56:59.113906,0x100,wheel_speed,63.13,OK
2026-03-17T16:56:59.113966,0x200,brake_pressure,-1.39,OUT_OF_RANGE
2026-03-17T16:56:59.114042,0x300,accel_pedal,29.95,OK
2026-03-17T16:56:59.126726,0x100,wheel_speed,62.7,OK
2026-03-17T16:56:59.126767,0x200,brake_pressure,-1.16,OUT_OF_RANGE
2026-03-17T16:56:59.126850,0x300,accel_pedal,29.16,OK
2026-03-17T16:56:59.138843,0x100,wheel_speed,64.28,OK
2026-03-17T16:56:59.138900,0x200,brake_pressure,-0.54,OUT_OF_RANGE
2026-03-17T16:56:59.139004,0x300,accel_pedal,31.63,OK
2026-03-17T16:56:59.151284,0x100,wheel_speed,61.13,OK
2026-03-17T16:56:59.151323,0x200,brake_pressure,-0.28,OUT_OF_RANGE
2026-03-17T16:56:59.151396,0x300,accel_pedal,32.02,OK
2026-03-17T16:56:59.164165,0x100,wheel_speed,59.27,OK
2026-03-17T16:56:59.164203,0x200,brake_pressure,-1.15,OUT_OF_RANGE
2026-03-17T16:56:59.164289,0x300,accel_pedal,28.25,OK
2026-03-17T16:56:59.176815,0x100,wheel_speed,61.87,OK
2026-03-17T16:56:59.176847,0x200,brake_pressure,-0.03,OUT_OF_RANGE
2026-03-17T16:56:59.176914,0x300,accel_pedal,29.36,OK
2026-03-17T16:56:59.189559,0x100,wheel_speed,58.56,OK
2026-03-17T16:56:59.189590,0x200,brake_pressure,1.88,OK
2026-03-17T16:56:59.189603,0x300,accel_pedal,29.76,OK
2026-03-17T16:56:59.201315,0x100,wheel_speed,59.93,OK
2026-03-17T16:56:59.201364,0x200,brake_pressure,-1.0,OUT_OF_RANGE
2026-03-17T16:56:59.201474,0x300,accel_pedal,32.6,OK
2026-03-17T16:56:59.213998,0x100,wheel_speed,57.36,OK
2026-03-17T16:56:59.214026,0x200,brake_pressure,1.09,OK
2026-03-17T16:56:59.214045,0x300,accel_pedal,31.74,OK
2026-03-17T16:56:59.226819,0x100,wheel_speed,63.39,OK
2026-03-17T16:56:59.226878,0x200,brake_pressure,-0.21,OUT_OF_RANGE
2026-03-17T16:56:59.226987,0x300,accel_pedal,27.14,OK
2026-03-17T16:56:59.239660,0x100,wheel_speed,55.03,OK
2026-03-17T16:56:59.239718,0x200,brake_pressure,1.97,OK
2026-03-17T16:56:59.239741,0x300,accel_pedal,31.93,OK
2026-03-17T16:56:59.251190,0x100,wheel_speed,57.07,OK
2026-03-17T16:56:59.251225,0x200,brake_pressure,0.75,OK
2026-03-17T16:56:59.251246,0x300,accel_pedal,31.89,OK
2026-03-17T16:56:59.261830,0x100,wheel_speed,60.14,OK
2026-03-17T16:56:59.261874,0x200,brake_pressure,-0.72,OUT_OF_RANGE
2026-03-17T16:56:59.261983,0x300,accel_pedal,29.48,OK
2026-03-17T16:56:59.274674,0x100,wheel_speed,63.67,OK
2026-03-17T16:56:59.274723,0x200,brake_pressure,0.39,OK
2026-03-17T16:56:59.274737,0x300,accel_pedal,32.82,OK
2026-03-17T16:56:59.287498,0x100,wheel_speed,63.81,OK
2026-03-17T16:56:59.287550,0x200,brake_pressure,-1.96,OUT_OF_RANGE
2026-03-17T16:56:59.287666,0x300,accel_pedal,28.33,OK
2026-03-17T16:56:59.300326,0x100,wheel_speed,60.12,OK
2026-03-17T16:56:59.300379,0x200,brake_pressure,-0.09,OUT_OF_RANGE
2026-03-17T16:56:59.300477,0x300,accel_pedal,31.28,OK
2026-03-17T16:56:59.313076,0x100,wheel_speed,56.33,OK
2026-03-17T16:56:59.313114,0x200,brake_pressure,-0.31,OUT_OF_RANGE
2026-03-17T16:56:59.313186,0x300,accel_pedal,30.63,OK
2026-03-17T16:56:59.325861,0x100,wheel_speed,64.33,OK
2026-03-17T16:56:59.325907,0x200,brake_pressure,1.13,OK
2026-03-17T16:56:59.325931,0x300,accel_pedal,29.16,OK
2026-03-17T16:56:59.338705,0x100,wheel_speed,56.46,OK
2026-03-17T16:56:59.338755,0x200,brake_pressure,-1.48,OUT_OF_RANGE
2026-03-17T16:56:59.338865,0x300,accel_pedal,29.2,OK
2026-03-17T16:56:59.351283,0x100,wheel_speed,58.46,OK
2026-03-17T16:56:59.351299,0x200,brake_pressure,-0.27,OUT_OF_RANGE
2026-03-17T16:56:59.351346,0x300,accel_pedal,32.01,OK
2026-03-17T16:56:59.362625,0x100,wheel_speed,55.69,OK
2026-03-17T16:56:59.362654,0x200,brake_pressure,1.99,OK
2026-03-17T16:56:59.362664,0x300,accel_pedal,27.55,OK
2026-03-17T16:56:59.375354,0x100,wheel_speed,59.39,OK
2026-03-17T16:56:59.375385,0x200,brake_pressure,0.4,OK
2026-03-17T16:56:59.375397,0x300,accel_pedal,30.43,OK
2026-03-17T16:56:59.386604,0x100,wheel_speed,61.44,OK
2026-03-17T16:56:59.386638,0x200,brake_pressure,-1.7,OUT_OF_RANGE
2026-03-17T16:56:59.386730,0x300,accel_pedal,32.84,OK
2026-03-17T16:56:59.399469,0x100,wheel_speed,57.42,OK
2026-03-17T16:56:59.399515,0x200,brake_pressure,1.54,OK
2026-03-17T16:56:59.399529,0x300,accel_pedal,32.28,OK
2026-03-17T16:56:59.412224,0x100,wheel_speed,60.18,OK
2026-03-17T16:56:59.412276,0x200,brake_pressure,-1.18,OUT_OF_RANGE
2026-03-17T16:56:59.412386,0x300,accel_pedal,31.62,OK
2026-03-17T16:56:59.424963,0x100,wheel_speed,61.56,OK
2026-03-17T16:56:59.425002,0x200,brake_pressure,1.92,OK
2026-03-17T16:56:59.425022,0x300,accel_pedal,29.26,OK
2026-03-17T16:56:59.437830,0x100,wheel_speed,59.6,OK
2026-03-17T16:56:59.437878,0x200,brake_pressure,1.64,OK
2026-03-17T16:56:59.437890,0x300,accel_pedal,31.77,OK
2026-03-17T16:56:59.450574,0x100,wheel_speed,61.47,OK
2026-03-17T16:56:59.450613,0x200,brake_pressure,0.46,OK
2026-03-17T16:56:59.450623,0x300,accel_pedal,29.87,OK
2026-03-17T16:56:59.463344,0x100,wheel_speed,63.97,OK
2026-03-17T16:56:59.463382,0x200,brake_pressure,-0.3,OUT_OF_RANGE
2026-03-17T16:56:59.463476,0x300,accel_pedal,32.8,OK
2026-03-17T16:56:59.476112,0x100,wheel_speed,60.24,OK
2026-03-17T16:56:59.476155,0x200,brake_pressure,-1.47,OUT_OF_RANGE
2026-03-17T16:56:59.476250,0x300,accel_pedal,27.98,OK
2026-03-17T16:56:59.488915,0x100,wheel_speed,59.77,OK
2026-03-17T16:56:59.488962,0x200,brake_pressure,1.06,OK
2026-03-17T16:56:59.488986,0x300,accel_pedal,27.09,OK
2026-03-17T16:56:59.501868,0x100,wheel_speed,63.05,OK
2026-03-17T16:56:59.501916,0x200,brake_pressure,-0.27,OUT_OF_RANGE
2026-03-17T16:56:59.502054,0x300,accel_pedal,27.79,OK
2026-03-17T16:56:59.514840,0x100,wheel_speed,58.71,OK
2026-03-17T16:56:59.514925,0x200,brake_pressure,-1.76,OUT_OF_RANGE
2026-03-17T16:56:59.515133,0x300,accel_pedal,27.97,OK
2026-03-17T16:56:59.525216,0x100,wheel_speed,57.31,OK
2026-03-17T16:56:59.525268,0x200,brake_pressure,0.2,OK
2026-03-17T16:56:59.525290,0x300,accel_pedal,31.22,OK
2026-03-17T16:56:59.537567,0x100,wheel_speed,63.1,OK
2026-03-17T16:56:59.537608,0x200,brake_pressure,-0.23,OUT_OF_RANGE
2026-03-17T16:56:59.537684,0x300,accel_pedal,31.58,OK
2026-03-17T16:56:59.550535,0x100,wheel_speed,59.28,OK
2026-03-17T16:56:59.550600,0x200,brake_pressure,-1.84,OUT_OF_RANGE
2026-03-17T16:56:59.550707,0x300,accel_pedal,30.23,OK
2026-03-17T16:56:59.563303,0x100,wheel_speed,64.87,OK
2026-03-17T16:56:59.563349,0x200,brake_pressure,0.36,OK
2026-03-17T16:56:59.563369,0x300,accel_pedal,30.61,OK
2026-03-17T16:56:59.576041,0x100,wheel_speed,59.11,OK
2026-03-17T16:56:59.576084,0x200,brake_pressure,0.05,OK
2026-03-17T16:56:59.576107,0x300,accel_pedal,30.2,OK
2026-03-17T16:56:59.588096,0x100,wheel_speed,60.28,OK
2026-03-17T16:56:59.588144,0x200,brake_pressure,-0.74,OUT_OF_RANGE
2026-03-17T16:56:59.588234,0x300,accel_pedal,29.05,OK
2026-03-17T16:56:59.600967,0x100,wheel_speed,55.72,OK
2026-03-17T16:56:59.601023,0x200,brake_pressure,0.19,OK
2026-03-17T16:56:59.601041,0x300,accel_pedal,30.38,OK
2026-03-17T16:56:59.613390,0x100,wheel_speed,61.99,OK
2026-03-17T16:56:59.613460,0x200,brake_pressure,-0.17,OUT_OF_RANGE
2026-03-17T16:56:59.613580,0x300,accel_pedal,32.01,OK
2026-03-17T16:56:59.623751,0x100,wheel_speed,55.45,OK
2026-03-17T16:56:59.623801,0x200,brake_pressure,-1.99,OUT_OF_RANGE
2026-03-17T16:56:59.623902,0x300,accel_pedal,31.61,OK
2026-03-17T16:56:59.636537,0x100,wheel_speed,64.81,OK
2026-03-17T16:56:59.636582,0x200,brake_pressure,-1.73,OUT_OF_RANGE
2026-03-17T16:56:59.636658,0x300,accel_pedal,27.91,OK
2026-03-17T16:56:59.649448,0x100,wheel_speed,60.15,OK
2026-03-17T16:56:59.649516,0x200,brake_pressure,-1.97,OUT_OF_RANGE
2026-03-17T16:56:59.649626,0x300,accel_pedal,32.86,OK
2026-03-17T16:56:59.662216,0x100,wheel_speed,58.16,OK
2026-03-17T16:56:59.662266,0x200,brake_pressure,1.19,OK
2026-03-17T16:56:59.662285,0x300,accel_pedal,29.24,OK
2026-03-17T16:56:59.675014,0x100,wheel_speed,57.64,OK
2026-03-17T16:56:59.675055,0x200,brake_pressure,-0.97,OUT_OF_RANGE
2026-03-17T16:56:59.675146,0x300,accel_pedal,27.93,OK
2026-03-17T16:56:59.687853,0x100,wheel_speed,62.0,OK
2026-03-17T16:56:59.687910,0x200,brake_pressure,-1.12,OUT_OF_RANGE
2026-03-17T16:56:59.688013,0x300,accel_pedal,29.92,OK
2026-03-17T16:56:59.700701,0x100,wheel_speed,55.12,OK
2026-03-17T16:56:59.700760,0x200,brake_pressure,0.06,OK
2026-03-17T16:56:59.700782,0x300,accel_pedal,27.28,OK
2026-03-17T16:56:59.713380,0x100,wheel_speed,58.1,OK
2026-03-17T16:56:59.713415,0x200,brake_pressure,-1.53,OUT_OF_RANGE
2026-03-17T16:56:59.713491,0x300,accel_pedal,28.4,OK
2026-03-17T16:56:59.724148,0x100,wheel_speed,63.0,OK
2026-03-17T16:56:59.724193,0x200,brake_pressure,1.37,OK
2026-03-17T16:56:59.724214,0x300,accel_pedal,32.53,OK
2026-03-17T16:56:59.735637,0x100,wheel_speed,60.51,OK
2026-03-17T16:56:59.735685,0x200,brake_pressure,-1.44,OUT_OF_RANGE
2026-03-17T16:56:59.735793,0x300,accel_pedal,28.52,OK
2026-03-17T16:56:59.746719,0x100,wheel_speed,58.86,OK
2026-03-17T16:56:59.746776,0x200,brake_pressure,-1.66,OUT_OF_RANGE
2026-03-17T16:56:59.746919,0x300,accel_pedal,31.91,OK
2026-03-17T16:56:59.759533,0x100,wheel_speed,56.22,OK
2026-03-17T16:56:59.759574,0x200,brake_pressure,0.19,OK
2026-03-17T16:56:59.759592,0x300,accel_pedal,28.47,OK
2026-03-17T16:56:59.772160,0x100,wheel_speed,57.28,OK
2026-03-17T16:56:59.772201,0x200,brake_pressure,1.21,OK
2026-03-17T16:56:59.772212,0x300,accel_pedal,28.11,OK
2026-03-17T16:56:59.784665,0x100,wheel_speed,63.08,OK
2026-03-17T16:56:59.784714,0x200,brake_pressure,-0.66,OUT_OF_RANGE
2026-03-17T16:56:59.784824,0x300,accel_pedal,31.88,OK
2026-03-17T16:56:59.796449,0x100,wheel_speed,60.28,OK
2026-03-17T16:56:59.796492,0x200,brake_pressure,-1.46,OUT_OF_RANGE
2026-03-17T16:56:59.796584,0x300,accel_pedal,31.95,OK
2026-03-17T16:56:59.809182,0x100,wheel_speed,57.4,OK
2026-03-17T16:56:59.809229,0x200,brake_pressure,-1.19,OUT_OF_RANGE
2026-03-17T16:56:59.809315,0x300,accel_pedal,31.4,OK
2026-03-17T16:56:59.822019,0x100,wheel_speed,57.92,OK
2026-03-17T16:56:59.822057,0x200,brake_pressure,-1.73,OUT_OF_RANGE
2026-03-17T16:56:59.822139,0x300,accel_pedal,27.7,OK
2026-03-17T16:56:59.834649,0x100,wheel_speed,59.72,OK
2026-03-17T16:56:59.834697,0x200,brake_pressure,-1.71,OUT_OF_RANGE
2026-03-17T16:56:59.834774,0x300,accel_pedal,32.43,OK
2026-03-17T16:56:59.847483,0x100,wheel_speed,55.16,OK
2026-03-17T16:56:59.847538,0x200,brake_pressure,-0.41,OUT_OF_RANGE
2026-03-17T16:56:59.847636,0x300,accel_pedal,27.1,OK
2026-03-17T16:56:59.860270,0x100,wheel_speed,60.01,OK
2026-03-17T16:56:59.860315,0x200,brake_pressure,0.88,OK
2026-03-17T16:56:59.860337,0x300,accel_pedal,27.25,OK
2026-03-17T16:56:59.873046,0x100,wheel_speed,57.14,OK
2026-03-17T16:56:59.873091,0x200,brake_pressure,0.2,OK
2026-03-17T16:56:59.873100,0x300,accel_pedal,30.11,OK
2026-03-17T16:56:59.885754,0x100,wheel_speed,55.1,OK
2026-03-17T16:56:59.885789,0x200,brake_pressure,-1.06,OUT_OF_RANGE
2026-03-17T16:56:59.885874,0x300,accel_pedal,31.14,OK
2026-03-17T16:56:59.898661,0x100,wheel_speed,62.04,OK
2026-03-17T16:56:59.898720,0x200,brake_pressure,1.07,OK
2026-03-17T16:56:59.898742,0x300,accel_pedal,28.46,OK
2026-03-17T16:56:59.911423,0x100,wheel_speed,57.21,OK
2026-03-17T16:56:59.911467,0x200,brake_pressure,0.88,OK
2026-03-17T16:56:59.911488,0x300,accel_pedal,32.57,OK
2026-03-17T16:56:59.924103,0x100,wheel_speed,63.38,OK
2026-03-17T16:56:59.924136,0x200,brake_pressure,0.01,OK
2026-03-17T16:56:59.924148,0x300,accel_pedal,29.22,OK
2026-03-17T16:56:59.935730,0x100,wheel_speed,59.54,OK
2026-03-17T16:56:59.935775,0x200,brake_pressure,-1.88,OUT_OF_RANGE
2026-03-17T16:56:59.935865,0x300,accel_pedal,29.45,OK
2026-03-17T16:56:59.946681,0x100,wheel_speed,64.9,OK
2026-03-17T16:56:59.946726,0x200,brake_pressure,-0.29,OUT_OF_RANGE
2026-03-17T16:56:59.946812,0x300,accel_pedal,31.51,OK
2026-03-17T16:56:59.959420,0x100,wheel_speed,58.6,OK
2026-03-17T16:56:59.959457,0x200,brake_pressure,1.92,OK
2026-03-17T16:56:59.959479,0x300,accel_pedal,31.54,OK
2026-03-17T16:56:59.972249,0x100,wheel_speed,59.32,OK
2026-03-17T16:56:59.972303,0x200,brake_pressure,1.77,OK
2026-03-17T16:56:59.972324,0x300,accel_pedal,29.65,OK
2026-03-17T16:56:59.985009,0x100,wheel_speed,57.93,OK
2026-03-17T16:56:59.985049,0x200,brake_pressure,0.89,OK
2026-03-17T16:56:59.985060,0x300,accel_pedal,27.03,OK
2026-03-17T16:56:59.998012,0x100,wheel_speed,56.12,OK
2026-03-17T16:56:59.998068,0x200,brake_pressure,1.92,OK
2026-03-17T16:56:59.998089,0x300,accel_pedal,32.04,OK
2026-03-17T16:57:00.010789,0x100,wheel_speed,56.16,OK
2026-03-17T16:57:00.010842,0x200,brake_pressure,-1.2,OUT_OF_RANGE
2026-03-17T16:57:00.010961,0x300,accel_pedal,32.12,OK
2026-03-17T16:57:00.021538,0x100,wheel_speed,57.97,OK
2026-03-17T16:57:00.021578,0x200,brake_pressure,1.3,OK
2026-03-17T16:57:00.021592,0x300,accel_pedal,32.44,OK
2026-03-17T16:57:00.032182,0x100,wheel_speed,64.0,OK
2026-03-17T16:57:00.032222,0x200,brake_pressure,-0.9,OUT_OF_RANGE
2026-03-17T16:57:00.032317,0x300,accel_pedal,27.42,OK
2026-03-17T16:57:00.043367,0x100,wheel_speed,57.05,OK
2026-03-17T16:57:00.043403,0x200,brake_pressure,1.2,OK
2026-03-17T16:57:00.043424,0x300,accel_pedal,30.74,OK
2026-03-17T16:57:00.056193,0x100,wheel_speed,61.39,OK
2026-03-17T16:57:00.056246,0x200,brake_pressure,-0.4,OUT_OF_RANGE
2026-03-17T16:57:00.056331,0x300,accel_pedal,27.36,OK
2026-03-17T16:57:00.069075,0x100,wheel_speed,55.19,OK
2026-03-17T16:57:00.069118,0x200,brake_pressure,-0.49,OUT_OF_RANGE
2026-03-17T16:57:00.069203,0x300,accel_pedal,30.2,OK
2026-03-17T16:57:00.081485,0x100,wheel_speed,60.75,OK
2026-03-17T16:57:00.081524,0x200,brake_pressure,-1.35,OUT_OF_RANGE
2026-03-17T16:57:00.081601,0x300,accel_pedal,32.06,OK
2026-03-17T16:57:00.093369,0x100,wheel_speed,56.07,OK
2026-03-17T16:57:00.093406,0x200,brake_pressure,-1.76,OUT_OF_RANGE
2026-03-17T16:57:00.093485,0x300,accel_pedal,29.71,OK
2026-03-17T16:57:00.105615,0x100,wheel_speed,56.84,OK
2026-03-17T16:57:00.105667,0x200,brake_pressure,1.08,OK
2026-03-17T16:57:00.105680,0x300,accel_pedal,27.94,OK
2026-03-17T16:57:00.117887,0x100,wheel_speed,60.62,OK
2026-03-17T16:57:00.117920,0x200,brake_pressure,-0.46,OUT_OF_RANGE
2026-03-17T16:57:00.118002,0x300,accel_pedal,28.54,OK
2026-03-17T16:57:00.130873,0x100,wheel_speed,57.38,OK
2026-03-17T16:57:00.130931,0x200,brake_pressure,1.06,OK
2026-03-17T16:57:00.130952,0x300,accel_pedal,30.88,OK
2026-03-17T16:57:00.143639,0x100,wheel_speed,62.93,OK
2026-03-17T16:57:00.143685,0x200,brake_pressure,-1.64,OUT_OF_RANGE
2026-03-17T16:57:00.143782,0x300,accel_pedal,32.85,OK
2026-03-17T16:57:00.156497,0x100,wheel_speed,55.21,OK
2026-03-17T16:57:00.156547,0x200,brake_pressure,-0.66,OUT_OF_RANGE
2026-03-17T16:57:00.156647,0x300,accel_pedal,27.26,OK
2026-03-17T16:57:00.168220,0x100,wheel_speed,60.84,OK
2026-03-17T16:57:00.168268,0x200,brake_pressure,1.29,OK
2026-03-17T16:57:00.168289,0x300,accel_pedal,30.93,OK
2026-03-17T16:57:00.180882,0x100,wheel_speed,62.5,OK
2026-03-17T16:57:00.180906,0x200,brake_pressure,-1.52,OUT_OF_RANGE
2026-03-17T16:57:00.180977,0x300,accel_pedal,27.61,OK
2026-03-17T16:57:00.193608,0x100,wheel_speed,64.26,OK
2026-03-17T16:57:00.193635,0x200,brake_pressure,0.65,OK
2026-03-17T16:57:00.193646,0x300,accel_pedal,28.67,OK
2026-03-17T16:57:00.206456,0x100,wheel_speed,62.41,OK
2026-03-17T16:57:00.206505,0x200,brake_pressure,-0.91,OUT_OF_RANGE
2026-03-17T16:57:00.206617,0x300,accel_pedal,29.84,OK
2026-03-17T16:57:00.217842,0x100,wheel_speed,55.82,OK
2026-03-17T16:57:00.217870,0x200,brake_pressure,-1.5,OUT_OF_RANGE
2026-03-17T16:57:00.217944,0x300,accel_pedal,29.82,OK
2026-03-17T16:57:00.230050,0x100,wheel_speed,58.09,OK
2026-03-17T16:57:00.230092,0x200,brake_pressure,1.03,OK
2026-03-17T16:57:00.230102,0x300,accel_pedal,28.74,OK
2026-03-17T16:57:00.242844,0x100,wheel_speed,64.01,OK
2026-03-17T16:57:00.242891,0x200,brake_pressure,1.26,OK
2026-03-17T16:57:00.242913,0x300,accel_pedal,32.56,OK
2026-03-17T16:57:00.255527,0x100,wheel_speed,62.76,OK
2026-03-17T16:57:00.255562,0x200,brake_pressure,0.21,OK
2026-03-17T16:57:00.255580,0x300,accel_pedal,28.87,OK
2026-03-17T16:57:00.268410,0x100,wheel_speed,55.05,OK
2026-03-17T16:57:00.268463,0x200,brake_pressure,1.71,OK
2026-03-17T16:57:00.268484,0x300,accel_pedal,30.6,OK
2026-03-17T16:57:00.281258,0x100,wheel_speed,57.68,OK
2026-03-17T16:57:00.281304,0x200,brake_pressure,1.07,OK
2026-03-17T16:57:00.281325,0x300,accel_pedal,32.0,OK
2026-03-17T16:57:00.293962,0x100,wheel_speed,58.79,OK
2026-03-17T16:57:00.293996,0x200,brake_pressure,-1.76,OUT_OF_RANGE
2026-03-17T16:57:00.294105,0x300,accel_pedal,27.08,OK
2026-03-17T16:57:00.306753,0x100,wheel_speed,55.96,OK
2026-03-17T16:57:00.306796,0x200,brake_pressure,0.57,OK
2026-03-17T16:57:00.306814,0x300,accel_pedal,27.69,OK
2026-03-17T16:57:00.318931,0x100,wheel_speed,62.68,OK
2026-03-17T16:57:00.318968,0x200,brake_pressure,-0.49,OUT_OF_RANGE
2026-03-17T16:57:00.319075,0x300,accel_pedal,31.02,OK
2026-03-17T16:57:00.331710,0x100,wheel_speed,57.12,OK
2026-03-17T16:57:00.331755,0x200,brake_pressure,1.62,OK
2026-03-17T16:57:00.331775,0x300,accel_pedal,31.69,OK
2026-03-17T16:57:00.344395,0x100,wheel_speed,59.41,OK
2026-03-17T16:57:00.344427,0x200,brake_pressure,-0.69,OUT_OF_RANGE
2026-03-17T16:57:00.344516,0x300,accel_pedal,31.32,OK
